"","unitid","year","instatetuition","costs","faculty","white_cohortsize"
"628","104717","1994","7690","18.149","88","195"
"629","104717","1995","7850","20.556","98","178"
"630","104717","1996","8450","22.793","98","165"
"631","104717","1997","9105","23.836996","98","156"
"632","104717","1998","9260","22.458388","93","150"
"633","104717","1999","7680","24.523629","94","170"
"634","104717","2000","8960","29.519188","93.5","190"
"635","104717","2001","9500","34.226009","93","159"
"636","104717","2002","13750","37.392987","97","94"
"637","104717","2003","14500","41.653906","83","106"
"638","105330","1991","1528","148.950758","623","1470"
"639","105330","1992","1528","155.940767","608","1645"
"640","105330","1993","1844","162.427337","608","1537"
"641","105330","1994","1894","176.215253","645","1365"
"642","105330","1995","1950","192.500577","673","1612"
"643","105330","1996","2009","205.629327","637","1867"
"644","105330","1997","2058","219.898838","650","1676"
"645","105330","1998","2160","234.6708","654","1695"
"646","105330","1999","2188","240.092866","661","1772"
"647","105330","2000","2272","248.33077","684.5","1870"
"648","105330","2001","2412","260.664243","708","1769"
"649","105330","2002","2507","267.07699","698","1718"
"650","105330","2003","3508","269.094817","711","1670"
"651","105330","2004","3983","279.23603","710","1769"
"652","105330","2005","4223","287.261627","723","1622"
"653","105330","2006","4376","321.198515","751","1931"
"654","105330","2007","4594","341.17368","767","2166"
"655","105330","2008","5144","369.979882","802","2437"
"656","105330","2009","6092","368.342789","804","2390"
"657","105330","2010","5431","369.372061","825","2486"
"658","106245","1991","1806","66.930952","413","729"
"659","106245","1992","1902","74.966885","387","781"
"660","106245","1993","2098","85.383784","398","613"
"661","106245","1994","2302","83.138734","386","456"
"662","106245","1995","2368","91.48445","367","456"
"663","106245","1996","2538","94.81335","351","437"
"664","106245","1997","2538","99.547218","362","503"
"665","106245","1998","2616","100.785364","369","506"
"666","106245","1999","2424","104.557569","371","466"
"667","106245","2000","2544","111.990298","407.5","424"
"668","106245","2001","2664","118.712945","444","392"
"669","106245","2002","2850","135.560539","449","419"
"670","106245","2003","3024","125.262422","488","373"
"671","106245","2004","3216","129.817233","496","410"
"672","106245","2005","3384","137.975421","513","403"
"673","106245","2006","3552","147.070389","505","334"
"674","106245","2007","4612","162.940924","474","449"
"675","106245","2008","4890","165.415216","513","345"
"676","106245","2009","5040","172.642915","542","367"
"677","106245","2010","5228","183.646086","507","370"
"678","106342","1991","7040","11.115733","47","109"
"679","106342","1992","7603","11.154947","43","118"
"680","106342","1993","8060","12.06755","42","159"
"681","106342","1994","8850","14.273006","43","124"
"682","106342","1995","8990","14.551215","45","152"
"683","106342","1996","9490","15.341143","41","113"
"684","106342","1997","10100","15.219613","42","110"
"685","106342","1998","10526","12.912261","44","96"
"686","106342","1999","10272","11.973992","42","119"
"687","106342","2000","10580","12.620318","41.5","113"
"688","106342","2001","11000","13.249037","41","116"
"689","106342","2002","11540","14.038655","42","100"
"690","106342","2003","11990","14.475051","44","102"
"691","106342","2004","12710","15.217678","44","114"
"692","106342","2005","13475","15.596827","44","100"
"693","106342","2006","14420","16.768221","43","106"
"694","106342","2007","15466","16.838872","44","117"
"695","106342","2008","18500","17.219269","44","83"
"696","106342","2009","19424","17.198309","41","181"
"697","106342","2010","21100","16.384601","43","154"
"698","106397","1991","1732","223.112331","771","1989"
"699","106397","1992","1838","235.65706","790","2047"
"700","106397","1993","1946","258.492229","806","1753"
"701","106397","1994","1994","250.500344","795","1879"
"702","106397","1995","2130","262.437478","808","1863"
"703","106397","1996","2639","273.752564","770","1784"
"704","106397","1997","2896","295.246981","828","1770"
"705","106397","1998","3119","304.079692","810","2085"
"706","106397","1999","2800","328.070118","796","1791"
"707","106397","2000","2968","358.103265","796.5","1848"
"708","106397","2001","3116","405.021129","797","1877"
"709","106397","2002","3573","418.897605","791","1792"
"710","106397","2003","3810","452.004811","792","1942"
"711","106397","2004","4115","447.253852","797","2053"
"712","106397","2005","4361","474.902451","905","2224"
"713","106397","2006","4590","522.232149","922","2318"
"714","106397","2007","4772","538.384622","874","2421"
"715","106397","2008","5010","586.75709","908","2487"
"716","106397","2009","5010","613.97157","908","2409"
"717","106397","2010","5211","634.57647","952","3079"
"718","106412","1991","1451","34.656117","165","67"
"719","106412","1992","1451","30.591311","167","57"
"720","106412","1993","1584","33.71504","192","40"
"721","106412","1994","1686","36.671675","188","38"
"722","106412","1995","1788","38.780538","185","15"
"723","106412","1996","1860","40.701007","183","7"
"724","106412","1997","2046","41.22223","176","12"
"725","106412","1998","2082","43.528471","175","13"
"726","106412","1999","2058","47.659621","173","8"
"727","106412","2000","2400","51.173248","172","11"
"728","106412","2001","2490","62.741754","171","7"
"729","106412","2002","2664","56.905131","168","10"
"730","106412","2003","2820","58.111077","167","11"
"731","106412","2004","3000","60.114488","168","10"
"732","106412","2005","3150","63.387112","164","13"
"733","106412","2006","3300","69.434213","160","7"
"734","106412","2007","3300","66.401932","164","8"
"735","106412","2008","3450","68.436091","167","11"
"736","106412","2009","3540","71.718237","173","14"
"737","106412","2010","3750","73.752906","171","9"
"738","106458","1991","1420","68.184205","403","1225"
"739","106458","1992","1610","75.067613","410","1259"
"740","106458","1993","1810","83.087326","393","1272"
"741","106458","1994","1930","78.661768","394","1252"
"742","106458","1995","1950","81.921797","404","1213"
"743","106458","1996","1970","87.108046","405","1320"
"744","106458","1997","2280","93.326043","435","1399"
"745","106458","1998","2804","99.212246","422","1393"
"746","106458","1999","2352","108.026388","422","1347"
"747","106458","2000","2520","118.268552","425.5","1301"
"748","106458","2001","3360","125.768133","429","1325"
"749","106458","2002","3570","131.818689","432","1254"
"750","106458","2003","3750","127.872344","446","1111"
"751","106458","2004","4035","134.879325","454","907"
"752","106458","2005","4260","141.965861","447","1068"
"753","106458","2006","4470","145.991553","485","1232"
"754","106458","2007","4620","154.934121","490","1203"
"755","106458","2008","4890","163.827062","461","1037"
"756","106458","2009","4890","178.265954","482","987"
"757","106458","2010","5100","182.021874","482","1152"
"758","106467","1991","1460","26.002508","176","728"
"759","106467","1992","1560","28.869859","180","773"
"760","106467","1993","1710","31.658172","180","800"
"761","106467","1994","1800","33.436311","181","766"
"762","106467","1995","1910","34.490892","181","705"
"763","106467","1996","1992","35.463554","185","619"
"764","106467","1997","2126","35.226185","187","664"
"765","106467","1998","2288","37.112382","186","754"
"766","106467","1999","2352","40.266475","192","966"
"767","106467","2000","2588","47.436534","201","1030"
"768","106467","2001","2796","50.957369","210","1086"
"769","106467","2002","3076","51.870418","209","1058"
"770","106467","2003","3312","52.922678","229","1312"
"771","106467","2004","3696","60.56906","240","1226"
"772","106467","2005","3432","64.422441","252","1265"
"773","106467","2006","3576","74.719344","265","1209"
"774","106467","2007","3672","79.441581","277","1300"
"775","106467","2008","3864","87.14127","290","1272"
"776","106467","2009","4008","88.982771","294","1517"
"777","106467","2010","4080","97.262093","290","1383"
"778","106485","1991","1500","15.865681","107","387"
"779","106485","1992","1500","18.33616","116","459"
"780","106485","1993","1500","18.597513","117","399"
"781","106485","1994","1704","19.033522","117","393"
"782","106485","1995","1786","19.243061","118","387"
"783","106485","1996","1906","20.398269","112","373"
"784","106485","1997","2145","19.714496","107","486"
"785","106485","1998","2330","21.190306","114","423"
"786","106485","1999","2100","22.692496","113","465"
"787","106485","2000","2250","24.545274","113.5","447"
"788","106485","2001","2370","26.598513","114","465"
"789","106485","2002","2490","24.949695","119","440"
"790","106485","2003","2700","24.309914","152","432"
"791","106485","2004","2850","31.026802","134","394"
"792","106485","2005","3000","32.133887","145","373"
"793","106485","2006","3150","33.968869","150","407"
"794","106485","2007","3240","35.284984","149","413"
"795","106485","2008","3420","38.199157","146","457"
"796","106485","2009","3510","38.751492","148","440"
"797","106485","2010","3600","40.527455","151","374"
"798","106704","1991","1370","50.883237","325","1538"
"799","106704","1992","1546","58.901275","337","1535"
"800","106704","1993","1730","65.239982","340","1388"
"801","106704","1994","2000","71.52441","356","1170"
"802","106704","1995","2010","76.476851","356","1218"
"803","106704","1996","2392","84.725464","367","1211"
"804","106704","1997","2692","76.121168","377","1335"
"805","106704","1998","3038","80.447014","370","1302"
"806","106704","1999","2758","84.305052","376","1413"
"807","106704","2000","2856","94.728092","391.5","1286"
"808","106704","2001","3060","95.47688","407","1229"
"809","106704","2002","3312","105.550564","413","1331"
"810","106704","2003","3770","98.957126","462","1741"
"811","106704","2004","4060","112.207654","450","1656"
"812","106704","2005","4500","120.911805","478","1641"
"813","106704","2006","4695","143.10546","514","1532"
"814","106704","2007","4830","160.872799","510","1247"
"815","106704","2008","5100","166.471572","510","1435"
"816","106704","2009","5205","173.776445","512","1221"
"817","106704","2010","5235","174.94657","515","1194"
"818","107044","1991","5205","38.827179","163","600"
"819","107044","1992","5460","41.713286","167","688"
"820","107044","1993","5790","42.659551","179","696"
"821","107044","1994","6112","45.06958","179","711"
"822","107044","1995","6420","49.509745","173","696"
"823","107044","1996","6825","53.119249","178","753"
"824","107044","1997","7230","47.98777","179","707"
"825","107044","1998","7530","51.145275","182","793"
"826","107044","1999","7755","54.658782","178","814"
"827","107044","2000","8175","57.356775","185.5","849"
"828","107044","2001","8730","62.964882","193","851"
"829","107044","2002","9180","67.377905","194","879"
"830","107044","2003","9720","67.34355","200","859"
"831","107044","2004","10380","70.412241","211","855"
"832","107044","2005","10800","74.934183","223","837"
"833","107044","2006","11250","80.146444","231","783"
"834","107044","2007","11940","86.633805","249","833"
"835","107044","2008","12690","92.142217","251","870"
"836","107044","2009","13140","96.701838","259","788"
"837","107044","2010","13590","97.901264","263","848"
"838","107071","1991","1400","23.931167","158","574"
"839","107071","1992","1550","25.366895","158","560"
"840","107071","1993","1640","27.322303","160","609"
"841","107071","1994","1888","28.222948","157","523"
